"","Mass.Feature","Replicate.Name","Adjusted.Area"
"1483","Allopurinol","171016_Smp_IL2WBT_2",1003845.29032258
"1484","Allopurinol","171016_Smp_IL2WBT_3",1206010.83870968
"1485","Allopurinol","171016_Smp_IL2WBT_3",1206010.83870968
"1486","Allopurinol","171016_Smp_IL2WBT_3",1206010.83870968
"1487","Allopurinol","171016_Smp_IL2IT0_1",761779.483870968
"1488","Allopurinol","171016_Smp_IL2IT0_1",761779.483870968
"1489","Allopurinol","171016_Smp_IL2IT0_1",761779.483870968
"1490","Allopurinol","171016_Smp_IL2IT0_2",813722.225806452
"1491","Allopurinol","171016_Smp_IL2IT0_2",813722.225806452
"1492","Allopurinol","171016_Smp_IL2IT0_2",813722.225806452
"1493","Allopurinol","171016_Smp_IL2IT0_3",512485.193548387
"1494","Allopurinol","171016_Smp_IL2IT0_3",512485.193548387
"1495","Allopurinol","171016_Smp_IL2IT0_3",512485.193548387
"1496","Allopurinol","171023_Smp_IL2Control5um_1",40947831.6129032
"1497","Allopurinol","171023_Smp_IL2Control5um_1",40947831.6129032
"1498","Allopurinol","171023_Smp_IL2Control5um_1",40947831.6129032
"1499","Allopurinol","171023_Smp_IL2Control5um_2",36408867.6129032
"1500","Allopurinol","171023_Smp_IL2Control5um_2",36408867.6129032
"1501","Allopurinol","171023_Smp_IL2Control5um_2",36408867.6129032
"1502","Allopurinol","171023_Smp_IL2Control5um_3",164230030.967742
"1503","Allopurinol","171023_Smp_IL2Control5um_3",164230030.967742
"1504","Allopurinol","171023_Smp_IL2Control5um_3",164230030.967742
"1505","Allopurinol","171023_Smp_IL2DMB5um_1",70590834.5806452
"1506","Allopurinol","171023_Smp_IL2DMB5um_1",70590834.5806452
"1507","Allopurinol","171023_Smp_IL2DMB5um_1",70590834.5806452
"1508","Allopurinol","171023_Smp_IL2DMB5um_2",53269228.1290323
"1509","Allopurinol","171023_Smp_IL2DMB5um_2",53269228.1290323
"1510","Allopurinol","171023_Smp_IL2DMB5um_2",53269228.1290323
"1511","Allopurinol","171023_Smp_IL2DMB5um_3",66598443.8709677
"1512","Allopurinol","171023_Smp_IL2DMB5um_3",66598443.8709677
"1513","Allopurinol","171023_Smp_IL2DMB5um_3",66598443.8709677
"1514","Allopurinol","171023_Smp_IL2DMBnoBT5um_1",60217841.4193548
"1515","Allopurinol","171023_Smp_IL2DMBnoBT5um_1",60217841.4193548
"1516","Allopurinol","171023_Smp_IL2DMBnoBT5um_1",60217841.4193548
"1517","Allopurinol","171023_Smp_IL2DMBnoBT5um_2",100814642.064516
"1518","Allopurinol","171023_Smp_IL2DMBnoBT5um_2",100814642.064516
"1519","Allopurinol","171023_Smp_IL2DMBnoBT5um_2",100814642.064516
"1520","Allopurinol","171023_Smp_IL2DMBnoBT5um_3",63967773.4193548
"1521","Allopurinol","171023_Smp_IL2DMBnoBT5um_3",63967773.4193548
"1522","Allopurinol","171023_Smp_IL2DMBnoBT5um_3",63967773.4193548
"1523","Allopurinol","171023_Smp_IL2DSW5um_1",98202584
"1524","Allopurinol","171023_Smp_IL2DSW5um_1",98202584
"1525","Allopurinol","171023_Smp_IL2DSW5um_1",98202584
"1526","Allopurinol","171023_Smp_IL2DSW5um_2",121017643.612903
"1527","Allopurinol","171023_Smp_IL2DSW5um_2",121017643.612903
"1528","Allopurinol","171023_Smp_IL2DSW5um_2",121017643.612903
"1529","Allopurinol","171023_Smp_IL2DSW5um_3",106707943.483871
"1530","Allopurinol","171023_Smp_IL2DSW5um_3",106707943.483871
"1531","Allopurinol","171023_Smp_IL2DSW5um_3",106707943.483871
"1532","Allopurinol","171023_Smp_IL2noBT5um_1",63179602.0645161
"1533","Allopurinol","171023_Smp_IL2noBT5um_1",63179602.0645161
"1534","Allopurinol","171023_Smp_IL2noBT5um_1",63179602.0645161
"1535","Allopurinol","171023_Smp_IL2noBT5um_2",122999410.064516
"1536","Allopurinol","171023_Smp_IL2noBT5um_2",122999410.064516
"1537","Allopurinol","171023_Smp_IL2noBT5um_2",122999410.064516
"1538","Allopurinol","171023_Smp_IL2noBT5um_3",158278811.870968
"1539","Allopurinol","171023_Smp_IL2noBT5um_3",158278811.870968
"1540","Allopurinol","171023_Smp_IL2noBT5um_3",158278811.870968
"1541","Allopurinol","171023_Smp_IL2WBT5um_1",37860877.0322581
"1542","Allopurinol","171023_Smp_IL2WBT5um_1",37860877.0322581
"1543","Allopurinol","171023_Smp_IL2WBT5um_1",37860877.0322581
"1544","Allopurinol","171023_Smp_IL2WBT5um_2",57853866.1935484
"1545","Allopurinol","171023_Smp_IL2WBT5um_2",57853866.1935484
"1546","Allopurinol","171023_Smp_IL2WBT5um_2",57853866.1935484
"1547","Allopurinol","171023_Smp_IL2WBT5um_3",35786411.6129032
"1548","Allopurinol","171023_Smp_IL2WBT5um_3",35786411.6129032
"1549","Allopurinol","171023_Smp_IL2WBT5um_3",35786411.6129032
"1550","Allopurinol","171023_Smp_IL2IT05um_1",41110639.483871
"1551","Allopurinol","171023_Smp_IL2IT05um_1",41110639.483871
"1552","Allopurinol","171023_Smp_IL2IT05um_1",41110639.483871
"1553","Allopurinol","171023_Smp_IL2IT05um_2",46151902.1935484
"1554","Allopurinol","171023_Smp_IL2IT05um_2",46151902.1935484
"1555","Allopurinol","171023_Smp_IL2IT05um_2",46151902.1935484
"1556","Allopurinol","171023_Smp_IL2IT05um_3",52493551.0967742
"1557","Allopurinol","171023_Smp_IL2IT05um_3",52493551.0967742
"1558","Allopurinol","171023_Smp_IL2IT05um_3",52493551.0967742
"1559","Amino Propanesulfonic Acid","171002_Smp_IL1Control_1",6515837.7830304
"1560","Amino Propanesulfonic Acid","171002_Smp_IL1Control_2",7555810.4521336
"1561","Amino Propanesulfonic Acid","171002_Smp_IL1Control_3",10492575.033959
"1562","Amino Propanesulfonic Acid","171002_Smp_IL1DMB_1",6112851.84069715
"1563","Amino Propanesulfonic Acid","171002_Smp_IL1DMB_2",7690339.34689181
"1564","Amino Propanesulfonic Acid","171002_Smp_IL1DMB_3",4829157.44527377
"1565","Amino Propanesulfonic Acid","171002_Smp_IL1DMBnoBT_1",6370235.35994155
"1566","Amino Propanesulfonic Acid","171002_Smp_IL1DMBnoBT_2",6606147.83825854
"1567","Amino Propanesulfonic Acid","171002_Smp_IL1DSW_1",6355267.62439086
"1568","Amino Propanesulfonic Acid","171002_Smp_IL1DSW_3",6285585.78544489
"1569","Amino Propanesulfonic Acid","171002_Smp_IL1noBT_1",8732667.71087797
"1570","Amino Propanesulfonic Acid","171002_Smp_IL1noBT_2",8481289.15711611
"1571","Amino Propanesulfonic Acid","171002_Smp_IL1noBT_3",9188262.8588002
"1572","Amino Propanesulfonic Acid","171002_Smp_IL1WBT_1",8213817.16271865
"1573","Amino Propanesulfonic Acid","171002_Smp_IL1WBT_2",7087390.94354407
"1574","Amino Propanesulfonic Acid","171002_Smp_IL1WBT_3",5482193.82723489
"1575","Amino Propanesulfonic Acid","171002_Smp_IL1IT0_1",9155061.90625176
"1576","Amino Propanesulfonic Acid","171002_Smp_IL1IT0_2",9083296.61871469
"1577","Amino Propanesulfonic Acid","171002_Smp_IL1IT0_3",8691657.93931537
"1578","Amino Propanesulfonic Acid","171009_Smp_IL1Control5um_1",4746623.01976466
"1579","Amino Propanesulfonic Acid","171009_Smp_IL1Control5um_2",6654790.68351763
"1580","Amino Propanesulfonic Acid","171009_Smp_IL1Control5um_3",9586115.45624695
"1581","Amino Propanesulfonic Acid","171009_Smp_IL1DMB5um_1",5307462.83582892
"1582","Amino Propanesulfonic Acid","171009_Smp_IL1DMB5um_2",6347300.50278734
"1583","Amino Propanesulfonic Acid","171009_Smp_IL1DMB5um_3",6388045.12484489
"1584","Amino Propanesulfonic Acid","171009_Smp_IL1DMBnoBT5um_1",5527004.1902205
"1585","Amino Propanesulfonic Acid","171009_Smp_IL1DMBnoBT5um_2",7695833.10064419
"1586","Amino Propanesulfonic Acid","171009_Smp_IL1DMBnoBT5um_3",5257133.61263683
"1587","Amino Propanesulfonic Acid","171009_Smp_IL1DSW5um_1",8370391.81224842
"1588","Amino Propanesulfonic Acid","171009_Smp_IL1DSW5um_2",7782440.26781322
"1589","Amino Propanesulfonic Acid","171009_Smp_IL1DSW5um_3",6065528.03949984
"1590","Amino Propanesulfonic Acid","171009_Smp_IL1noBT5um_1",3595797.67510326
"1591","Amino Propanesulfonic Acid","171009_Smp_IL1noBT5um_2",7885596.42065411
"1592","Amino Propanesulfonic Acid","171009_Smp_IL1noBT5um_3",5840213.62458277
"1593","Amino Propanesulfonic Acid","171009_Smp_IL1WBT5um_1",6471905.06272534
"1594","Amino Propanesulfonic Acid","171009_Smp_IL1WBT5um_2",5699922.39444765
"1595","Amino Propanesulfonic Acid","171009_Smp_IL1WBT5um_3",7069216.09844744
"1596","Amino Propanesulfonic Acid","171009_Smp_IL1IT05um_1",6207804.51824623
"1597","Amino Propanesulfonic Acid","171009_Smp_IL1IT05um_2",9327864.22441545
"1598","Amino Propanesulfonic Acid","171009_Smp_IL1IT05um_3",6635232.79248472
"1599","Amino Propanesulfonic Acid","171016_Smp_IL2Control_1",7479398.74789303
"1600","Amino Propanesulfonic Acid","171016_Smp_IL2Control_2",4916363.88968794
"1601","Amino Propanesulfonic Acid","171016_Smp_IL2Control_3",18768770.5014593
"1602","Amino Propanesulfonic Acid","171016_Smp_IL2DMB_1",14724129.5027522
"1603","Amino Propanesulfonic Acid","171016_Smp_IL2DMB_2",4827274.85013912
"1604","Amino Propanesulfonic Acid","171016_Smp_IL2DMB_3",5119347.4728035
"1605","Amino Propanesulfonic Acid","171016_Smp_IL2DMBnoBT_1",5629759.49538017
"1606","Amino Propanesulfonic Acid","171016_Smp_IL2DMBnoBT_2",10818760.2480002
"1607","Amino Propanesulfonic Acid","171016_Smp_IL2DMBnoBT_3",6418643.03205265
"1608","Amino Propanesulfonic Acid","171016_Smp_IL2DSW_1",9342377.39410765
"1609","Amino Propanesulfonic Acid","171016_Smp_IL2DSW_2",6562509.76356228
"1610","Amino Propanesulfonic Acid","171016_Smp_IL2DSW_3",4936791.55983357
"1611","Amino Propanesulfonic Acid","171016_Smp_IL2noBT_1",5114195.6911624
"1612","Amino Propanesulfonic Acid","171016_Smp_IL2noBT_2",10546071.6430254
"1613","Amino Propanesulfonic Acid","171016_Smp_IL2noBT_3",10964952.623775
"1614","Amino Propanesulfonic Acid","171016_Smp_IL2WBT_1",14559991.5923659
"1615","Amino Propanesulfonic Acid","171016_Smp_IL2WBT_2",7871871.19179742
"1616","Amino Propanesulfonic Acid","171016_Smp_IL2WBT_3",5747862.38493305
"1617","Amino Propanesulfonic Acid","171016_Smp_IL2IT0_1",4615325.93367943
"1618","Amino Propanesulfonic Acid","171016_Smp_IL2IT0_2",10515658.4637811
"1619","Amino Propanesulfonic Acid","171016_Smp_IL2IT0_3",10390083.4157236
"1620","Amino Propanesulfonic Acid","171023_Smp_IL2Control5um_1",8203494.0041819
"1621","Amino Propanesulfonic Acid","171023_Smp_IL2Control5um_2",6816170.63119936
"1622","Amino Propanesulfonic Acid","171023_Smp_IL2Control5um_3",10012050.205199
"1623","Amino Propanesulfonic Acid","171023_Smp_IL2DMB5um_1",8880767.6207403
"1624","Amino Propanesulfonic Acid","171023_Smp_IL2DMB5um_2",6187339.1910888
"1625","Amino Propanesulfonic Acid","171023_Smp_IL2DMB5um_3",6478042.49271226
"1626","Amino Propanesulfonic Acid","171023_Smp_IL2DMBnoBT5um_1",6122142.97980491
"1627","Amino Propanesulfonic Acid","171023_Smp_IL2DMBnoBT5um_2",8977676.53904155
"1628","Amino Propanesulfonic Acid","171023_Smp_IL2DMBnoBT5um_3",6784709.55499449
"1629","Amino Propanesulfonic Acid","171023_Smp_IL2DSW5um_1",10885672.8081095
"1630","Amino Propanesulfonic Acid","171023_Smp_IL2DSW5um_2",11018129.4927104
"1631","Amino Propanesulfonic Acid","171023_Smp_IL2DSW5um_3",7046612.16187451
"1632","Amino Propanesulfonic Acid","171023_Smp_IL2noBT5um_1",7362509.04793391
"1633","Amino Propanesulfonic Acid","171023_Smp_IL2noBT5um_2",8645145.30018041
"1634","Amino Propanesulfonic Acid","171023_Smp_IL2noBT5um_3",12326079.6589889
"1635","Amino Propanesulfonic Acid","171023_Smp_IL2WBT5um_1",16121345.511954
"1636","Amino Propanesulfonic Acid","171023_Smp_IL2WBT5um_2",11432791.7747916
"1637","Amino Propanesulfonic Acid","171023_Smp_IL2WBT5um_3",6337256.7587633
"1638","Amino Propanesulfonic Acid","171023_Smp_IL2IT05um_1",8419801.85342894
"1639","Amino Propanesulfonic Acid","171023_Smp_IL2IT05um_2",15368270.5850653
"1640","Amino Propanesulfonic Acid","171023_Smp_IL2IT05um_3",10525277.3121952
"1641","4-Aminobutyric acid","171002_Smp_IL1Control_1",16834395.3450052
"1642","4-Aminobutyric acid","171002_Smp_IL1Control_2",15574067.1274541
"1643","4-Aminobutyric acid","171002_Smp_IL1Control_3",14703265.7935209
"1644","4-Aminobutyric acid","171002_Smp_IL1DMB_1",13600480.2050068
"1645","4-Aminobutyric acid","171002_Smp_IL1DMB_2",10934600.9203
"1646","4-Aminobutyric acid","171002_Smp_IL1DMB_3",13260341.6879008
"1647","4-Aminobutyric acid","171002_Smp_IL1DMBnoBT_1",11600140.6100269
"1648","4-Aminobutyric acid","171002_Smp_IL1DMBnoBT_2",12243418.5210354
"1649","4-Aminobutyric acid","171002_Smp_IL1DSW_1",14212184.5587514
"1650","4-Aminobutyric acid","171002_Smp_IL1DSW_3",13838919.7649632
"1651","4-Aminobutyric acid","171002_Smp_IL1noBT_1",12244553.7959712
"1652","4-Aminobutyric acid","171002_Smp_IL1noBT_2",14177738.2210866
"1653","4-Aminobutyric acid","171002_Smp_IL1noBT_3",13521164.5165838
"1654","4-Aminobutyric acid","171002_Smp_IL1WBT_1",16273088.1536462
"1655","4-Aminobutyric acid","171002_Smp_IL1WBT_2",14622681.691655
"1656","4-Aminobutyric acid","171002_Smp_IL1WBT_3",12805740.8206759
"1657","4-Aminobutyric acid","171002_Smp_IL1IT0_1",14497150.6892378
"1658","4-Aminobutyric acid","171002_Smp_IL1IT0_2",16432844.2779593
"1659","4-Aminobutyric acid","171002_Smp_IL1IT0_3",14871729.0511863
"1660","4-Aminobutyric acid","171009_Smp_IL1Control5um_1",28285820.0337703
"1661","4-Aminobutyric acid","171009_Smp_IL1Control5um_2",36422467.2798664
"1662","4-Aminobutyric acid","171009_Smp_IL1Control5um_3",37318013.6145962
"1663","4-Aminobutyric acid","171009_Smp_IL1DMB5um_1",21541674.9021342
"1664","4-Aminobutyric acid","171009_Smp_IL1DMB5um_2",22394728.409145
"1665","4-Aminobutyric acid","171009_Smp_IL1DMB5um_3",26516545.0466671
"1666","4-Aminobutyric acid","171009_Smp_IL1DMBnoBT5um_1",37465759.5745905
"1667","4-Aminobutyric acid","171009_Smp_IL1DMBnoBT5um_2",45668408.729436
"1668","4-Aminobutyric acid","171009_Smp_IL1DMBnoBT5um_3",34064968.1738164
"1669","4-Aminobutyric acid","171009_Smp_IL1DSW5um_1",31169495.7679274
"1670","4-Aminobutyric acid","171009_Smp_IL1DSW5um_2",33603989.7317718
"1671","4-Aminobutyric acid","171009_Smp_IL1DSW5um_3",30126896.7351138
"1672","4-Aminobutyric acid","171009_Smp_IL1noBT5um_1",30454831.9363961
"1673","4-Aminobutyric acid","171009_Smp_IL1noBT5um_2",35145335.6858245
"1674","4-Aminobutyric acid","171009_Smp_IL1noBT5um_3",50880658.281044
"1675","4-Aminobutyric acid","171009_Smp_IL1WBT5um_1",21317386.4599934
"1676","4-Aminobutyric acid","171009_Smp_IL1WBT5um_2",20860597.5184688
"1677","4-Aminobutyric acid","171009_Smp_IL1WBT5um_3",17593530.3108983
"1678","4-Aminobutyric acid","171009_Smp_IL1IT05um_1",17283087.9448003
"1679","4-Aminobutyric acid","171009_Smp_IL1IT05um_2",19848789.4629003
"1680","4-Aminobutyric acid","171009_Smp_IL1IT05um_3",16768822.3869528
"1681","4-Aminobutyric acid","171016_Smp_IL2Control_1",15348917.6038575
"1682","4-Aminobutyric acid","171016_Smp_IL2Control_2",14912127.5575458
"1683","4-Aminobutyric acid","171016_Smp_IL2Control_3",17588312.2006713
"1684","4-Aminobutyric acid","171016_Smp_IL2DMB_1",18503304.5344667
"1685","4-Aminobutyric acid","171016_Smp_IL2DMB_2",14872487.0091426
"1686","4-Aminobutyric acid","171016_Smp_IL2DMB_3",15119515.7606687
"1687","4-Aminobutyric acid","171016_Smp_IL2DMBnoBT_1",16136582.0712071
"1688","4-Aminobutyric acid","171016_Smp_IL2DMBnoBT_2",19460015.2158096
"1689","4-Aminobutyric acid","171016_Smp_IL2DMBnoBT_3",19794008.8445395
"1690","4-Aminobutyric acid","171016_Smp_IL2DSW_1",16357745.7112294
"1691","4-Aminobutyric acid","171016_Smp_IL2DSW_2",15941762.4744346
"1692","4-Aminobutyric acid","171016_Smp_IL2DSW_3",15094261.4679797
"1693","4-Aminobutyric acid","171016_Smp_IL2noBT_1",16192139.4117787
"1694","4-Aminobutyric acid","171016_Smp_IL2noBT_2",17304609.2441299
"1695","4-Aminobutyric acid","171016_Smp_IL2noBT_3",17613730.571618
"1696","4-Aminobutyric acid","171016_Smp_IL2WBT_1",17210947.4314653
"1697","4-Aminobutyric acid","171016_Smp_IL2WBT_2",15459974.2941987
"1698","4-Aminobutyric acid","171016_Smp_IL2WBT_3",14369599.220486
"1699","4-Aminobutyric acid","171016_Smp_IL2IT0_1",16686864.2674384
"1700","4-Aminobutyric acid","171016_Smp_IL2IT0_2",17113828.3296967
"1701","4-Aminobutyric acid","171016_Smp_IL2IT0_3",17137768.6295393
"1702","4-Aminobutyric acid","171023_Smp_IL2Control5um_1",19256621.1730512
"1703","4-Aminobutyric acid","171023_Smp_IL2Control5um_2",20585754.0010562
"1704","4-Aminobutyric acid","171023_Smp_IL2Control5um_3",25872177.7539487
"1705","4-Aminobutyric acid","171023_Smp_IL2DMB5um_1",21060792.3577713
"1706","4-Aminobutyric acid","171023_Smp_IL2DMB5um_2",17654568.6733137
"1707","4-Aminobutyric acid","171023_Smp_IL2DMB5um_3",22134136.100156
"1708","4-Aminobutyric acid","171023_Smp_IL2DMBnoBT5um_1",19650953.0857813
"1709","4-Aminobutyric acid","171023_Smp_IL2DMBnoBT5um_2",24404214.3685048
"1710","4-Aminobutyric acid","171023_Smp_IL2DMBnoBT5um_3",25872201.326714
"1711","4-Aminobutyric acid","171023_Smp_IL2DSW5um_1",32978556.1024147
"1712","4-Aminobutyric acid","171023_Smp_IL2DSW5um_2",38905137.2334768
"1713","4-Aminobutyric acid","171023_Smp_IL2DSW5um_3",27505728.68138
"1714","4-Aminobutyric acid","171023_Smp_IL2noBT5um_1",20840023.3724256
"1715","4-Aminobutyric acid","171023_Smp_IL2noBT5um_2",26075784.3447446
"1716","4-Aminobutyric acid","171023_Smp_IL2noBT5um_3",36792771.5120189
"1717","4-Aminobutyric acid","171023_Smp_IL2WBT5um_1",21920412.0899152
"1718","4-Aminobutyric acid","171023_Smp_IL2WBT5um_2",19100324.4942902
"1719","4-Aminobutyric acid","171023_Smp_IL2WBT5um_3",16682855.2177437
"1720","4-Aminobutyric acid","171023_Smp_IL2IT05um_1",17675009.7359011
"1721","4-Aminobutyric acid","171023_Smp_IL2IT05um_2",19823074.0148069
"1722","4-Aminobutyric acid","171023_Smp_IL2IT05um_3",23538563.2875399
"1723","Adenosine monophosphate","171002_Smp_IL1Control_1",596503.068880557
"1724","Adenosine monophosphate","171002_Smp_IL1Control_2",225652.291851841
"1725","Adenosine monophosphate","171002_Smp_IL1Control_3",255014.71486101
"1726","Adenosine monophosphate","171002_Smp_IL1DMB_1",165306.277747535
"1727","Adenosine monophosphate","171002_Smp_IL1DMB_2",409177.236516192
"1728","Adenosine monophosphate","171002_Smp_IL1DMB_3",674906.180423394
"1729","Adenosine monophosphate","171002_Smp_IL1DMBnoBT_1",698076.38303366
"1730","Adenosine monophosphate","171002_Smp_IL1DMBnoBT_2",917161.374791887
"1731","Adenosine monophosphate","171002_Smp_IL1DSW_1",816793.611306184
"1732","Adenosine monophosphate","171002_Smp_IL1DSW_3",974721.506103183
"1733","Adenosine monophosphate","171002_Smp_IL1noBT_1",688354.255531181
"1734","Adenosine monophosphate","171002_Smp_IL1noBT_2",809667.384073234
"1735","Adenosine monophosphate","171002_Smp_IL1noBT_3",717892.384950248
"1736","Adenosine monophosphate","171002_Smp_IL1WBT_1",282769.222323072
"1737","Adenosine monophosphate","171002_Smp_IL1WBT_2",265072.756942158
"1738","Adenosine monophosphate","171002_Smp_IL1WBT_3",197418.627860162
"1739","Adenosine monophosphate","171002_Smp_IL1IT0_1",255162.38283507
"1740","Adenosine monophosphate","171002_Smp_IL1IT0_2",289463.102748903
"1741","Adenosine monophosphate","171002_Smp_IL1IT0_3",310741.057956059
"1742","Adenosine monophosphate","171009_Smp_IL1Control5um_1",2184118.66854704
"1743","Adenosine monophosphate","171009_Smp_IL1Control5um_2",5152332.75209124
"1744","Adenosine monophosphate","171009_Smp_IL1Control5um_3",1546359.41341468
"1745","Adenosine monophosphate","171009_Smp_IL1DMB5um_1",1128726.11819402
"1746","Adenosine monophosphate","171009_Smp_IL1DMB5um_2",1761094.74278081
"1747","Adenosine monophosphate","171009_Smp_IL1DMB5um_3",2179563.46489997
"1748","Adenosine monophosphate","171009_Smp_IL1DMBnoBT5um_1",10275042.1247221
"1749","Adenosine monophosphate","171009_Smp_IL1DMBnoBT5um_2",4507108.8771514
"1750","Adenosine monophosphate","171009_Smp_IL1DMBnoBT5um_3",5084271.13143272
"1751","Adenosine monophosphate","171009_Smp_IL1DSW5um_1",6733418.08499762
"1752","Adenosine monophosphate","171009_Smp_IL1DSW5um_2",11328866.8629235
"1753","Adenosine monophosphate","171009_Smp_IL1DSW5um_3",10433626.258429
"1754","Adenosine monophosphate","171009_Smp_IL1noBT5um_1",3814982.00336766
"1755","Adenosine monophosphate","171009_Smp_IL1noBT5um_2",6387734.90895386
"1756","Adenosine monophosphate","171009_Smp_IL1noBT5um_3",5401303.12744345
"1757","Adenosine monophosphate","171009_Smp_IL1WBT5um_1",720678.686690967
"1758","Adenosine monophosphate","171009_Smp_IL1WBT5um_2",3645909.08736636
"1759","Adenosine monophosphate","171009_Smp_IL1WBT5um_3",1390249.27582243
"1760","Adenosine monophosphate","171009_Smp_IL1IT05um_1",2740603.34225536
"1761","Adenosine monophosphate","171009_Smp_IL1IT05um_2",545229.66192213
"1762","Adenosine monophosphate","171009_Smp_IL1IT05um_3",2022833.95697599
"1763","Adenosine monophosphate","171016_Smp_IL2Control_1",165501.884435218
"1764","Adenosine monophosphate","171016_Smp_IL2Control_2",266964.941618284
"1765","Adenosine monophosphate","171016_Smp_IL2Control_3",235887.798395152
"1766","Adenosine monophosphate","171016_Smp_IL2DMB_1",165816.277171881
"1767","Adenosine monophosphate","171016_Smp_IL2DMB_2",149511.954225155
"1768","Adenosine monophosphate","171016_Smp_IL2DMB_3",195471.624598953
"1769","Adenosine monophosphate","171016_Smp_IL2DMBnoBT_1",434640.089721009
"1770","Adenosine monophosphate","171016_Smp_IL2DMBnoBT_2",1075866.20273318
"1771","Adenosine monophosphate","171016_Smp_IL2DMBnoBT_3",747817.072059937
"1772","Adenosine monophosphate","171016_Smp_IL2DSW_1",654235.438614267
"1773","Adenosine monophosphate","171016_Smp_IL2DSW_2",602095.212477778
"1774","Adenosine monophosphate","171016_Smp_IL2DSW_3",907879.901071054
"1775","Adenosine monophosphate","171016_Smp_IL2noBT_1",702805.500945979
"1776","Adenosine monophosphate","171016_Smp_IL2noBT_2",918469.500275172
"1777","Adenosine monophosphate","171016_Smp_IL2noBT_3",474313.335406132
"1778","Adenosine monophosphate","171016_Smp_IL2WBT_1",191694.581659986
"1779","Adenosine monophosphate","171016_Smp_IL2WBT_2",441456.429109958
"1780","Adenosine monophosphate","171016_Smp_IL2WBT_3",307444.545758143
"1781","Adenosine monophosphate","171016_Smp_IL2IT0_1",262146.214819731
"1782","Adenosine monophosphate","171016_Smp_IL2IT0_2",230728.166323668
"1783","Adenosine monophosphate","171016_Smp_IL2IT0_3",232215.456835302
"1784","Adenosine monophosphate","171023_Smp_IL2Control5um_1",1860144.36691907
"1785","Adenosine monophosphate","171023_Smp_IL2Control5um_2",1559362.03754429
"1786","Adenosine monophosphate","171023_Smp_IL2Control5um_3",2365185.20686162
"1787","Adenosine monophosphate","171023_Smp_IL2DMB5um_1",1996124.93690608
"1788","Adenosine monophosphate","171023_Smp_IL2DMB5um_2",1655591.21450695
"1789","Adenosine monophosphate","171023_Smp_IL2DMB5um_3",4004237.86103709
"1790","Adenosine monophosphate","171023_Smp_IL2DMBnoBT5um_1",3095466.26468734
"1791","Adenosine monophosphate","171023_Smp_IL2DMBnoBT5um_2",4485687.95856301
"1792","Adenosine monophosphate","171023_Smp_IL2DMBnoBT5um_3",6639041.69932367
"1793","Adenosine monophosphate","171023_Smp_IL2DSW5um_1",8279038.4266592
"1794","Adenosine monophosphate","171023_Smp_IL2DSW5um_2",7471338.87527637
"1795","Adenosine monophosphate","171023_Smp_IL2DSW5um_3",8210021.74051009
"1796","Adenosine monophosphate","171023_Smp_IL2noBT5um_1",4440744.17456299
"1797","Adenosine monophosphate","171023_Smp_IL2noBT5um_2",6614850.27741277
"1798","Adenosine monophosphate","171023_Smp_IL2noBT5um_3",4507795.6122896
"1799","Adenosine monophosphate","171023_Smp_IL2WBT5um_1",1425345.44426136
"1800","Adenosine monophosphate","171023_Smp_IL2WBT5um_2",1865666.53008524
"1801","Adenosine monophosphate","171023_Smp_IL2WBT5um_3",1623980.0700627
"1802","Adenosine monophosphate","171023_Smp_IL2IT05um_1",1242695.84353296
"1803","Adenosine monophosphate","171023_Smp_IL2IT05um_2",2293377.51189508
"1804","Adenosine monophosphate","171023_Smp_IL2IT05um_3",2053313.72224295
"1805","L-Arginine","171002_Smp_IL1Control_1",2691400.05075863
"1806","L-Arginine","171002_Smp_IL1Control_2",1541848.7750964
"1807","L-Arginine","171002_Smp_IL1Control_3",1779933.01839065
"1808","L-Arginine","171002_Smp_IL1DMB_1",958976.075056451
"1809","L-Arginine","171002_Smp_IL1DMB_2",1161504.25141257
"1810","L-Arginine","171002_Smp_IL1DMB_3",1981586.27185027
"1811","L-Arginine","171002_Smp_IL1DMBnoBT_1",2925223.98420865
"1812","L-Arginine","171002_Smp_IL1DMBnoBT_2",3415855.36526765
"1813","L-Arginine","171002_Smp_IL1DSW_1",4328330.28305664
"1814","L-Arginine","171002_Smp_IL1DSW_3",6949710.85842315
"1815","L-Arginine","171002_Smp_IL1noBT_1",2987295.18107323
"1816","L-Arginine","171002_Smp_IL1noBT_2",3489108.4022995
"1817","L-Arginine","171002_Smp_IL1noBT_3",4685912.51948174
"1818","L-Arginine","171002_Smp_IL1WBT_1",2620323.70701948
"1819","L-Arginine","171002_Smp_IL1WBT_2",2444432.419874
"1820","L-Arginine","171002_Smp_IL1WBT_3",2260182.90804093
"1821","L-Arginine","171002_Smp_IL1IT0_1",1364800.29622859
"1822","L-Arginine","171002_Smp_IL1IT0_2",3202746.78456033
"1823","L-Arginine","171002_Smp_IL1IT0_3",2007533.36457505
"1824","L-Arginine","171009_Smp_IL1Control5um_1",43640270.733674
"1825","L-Arginine","171009_Smp_IL1Control5um_2",58814951.9378008
"1826","L-Arginine","171009_Smp_IL1Control5um_3",50651214.7565145
"1827","L-Arginine","171009_Smp_IL1DMB5um_1",38729258.5842924
"1828","L-Arginine","171009_Smp_IL1DMB5um_2",35645800.7567274
"1829","L-Arginine","171009_Smp_IL1DMB5um_3",31301465.8900527
"1830","L-Arginine","171009_Smp_IL1DMBnoBT5um_1",125887231.164584
